filename,viewpoint
image_train/0236_c007_00016470_0.jpg,2
image_train/0234_c016_00027425_0.jpg,3
image_train/0234_c016_00034860_0.jpg,3
image_train/0234_c017_00032855_0.jpg,3
image_train/0233_c001_00069825_0.jpg,3
image_train/0234_c015_00027015_0.jpg,0
image_train/0238_c014_00042925_0.jpg,3
image_train/0234_c015_00027035_0.jpg,0
image_train/0238_c001_00069455_0.jpg,4
image_train/0235_c016_00036705_0.jpg,4
image_train/0238_c002_00046160_0.jpg,4
image_train/0235_c015_00037145_0.jpg,4
image_train/0233_c007_00027185_0.jpg,2
image_train/0236_c009_00010615_0.jpg,3
image_train/0234_c016_00027415_0.jpg,3
image_train/0238_c017_00043965_0.jpg,3
image_train/0233_c001_00069845_0.jpg,3
image_train/0232_c001_00036585_0.jpg,3
image_train/0232_c017_00082930_0.jpg,4
image_train/0235_c010_00046010_0.jpg,1
image_train/0232_c016_00034165_0.jpg,4
image_train/0238_c012_00070025_1.jpg,4
image_train/0234_c017_00032835_1.jpg,3
image_train/0238_c016_00073590_0.jpg,3
image_train/0235_c002_00043550_0.jpg,4
image_train/0232_c014_00034385_0.jpg,3
image_train/0232_c017_00082920_0.jpg,4
image_train/0234_c015_00027045_0.jpg,0
image_train/0234_c014_00027165_0.jpg,1
image_train/0232_c016_00034190_0.jpg,4
image_train/0230_c017_00075035_0.jpg,3
image_train/0232_c001_00081995_0.jpg,4
image_train/0232_c016_00085100_0.jpg,3
image_train/0233_c001_00069835_0.jpg,3
image_train/0235_c004_00046445_0.jpg,3
image_train/0235_c010_00046000_0.jpg,1
image_train/0238_c016_00073610_0.jpg,3
image_train/0233_c007_00027175_0.jpg,2
image_train/0235_c004_00046440_0.jpg,3
image_train/0235_c007_00047155_0.jpg,2
image_train/0238_c016_00073595_0.jpg,3
image_train/0232_c001_00036555_0.jpg,3
image_train/0230_c016_00073640_0.jpg,4
image_train/0232_c012_00035925_0.jpg,3
image_train/0234_c014_00029820_0.jpg,3
image_train/0232_c001_00036565_0.jpg,3
image_train/0233_c005_00027060_2.jpg,4
image_train/0232_c001_00082005_0.jpg,4
image_train/0236_c005_00016355_0.jpg,4
image_train/0238_c014_00042915_0.jpg,3
image_train/0230_c015_00074080_0.jpg,4
image_train/0232_c012_00035955_0.jpg,3
image_train/0234_c014_00029810_0.jpg,3
image_train/0234_c016_00034850_0.jpg,3
image_train/0234_c016_00034865_0.jpg,3
image_train/0234_c017_00032875_0.jpg,3
image_train/0233_c001_00069795_2.jpg,3
image_train/0235_c010_00046015_0.jpg,1
image_train/0238_c012_00070000_2.jpg,4
image_train/0238_c015_00042915_0.jpg,4
image_train/0234_c016_00027405_0.jpg,3
image_train/0232_c016_00085090_0.jpg,3
image_train/0232_c016_00034175_0.jpg,4
image_train/0234_c015_00024870_0.jpg,4
image_train/0233_c007_00027160_0.jpg,2
image_train/0232_c013_00082310_0.jpg,0
image_train/0232_c015_00034395_0.jpg,4
image_train/0235_c012_00038705_0.jpg,3
image_train/0236_c009_00010625_0.jpg,3
image_train/0236_c007_00016480_0.jpg,2
image_train/0238_c014_00042910_0.jpg,3
image_train/0232_c015_00034390_0.jpg,4
image_train/0236_c009_00010595_0.jpg,3
image_train/0232_c017_00035290_0.jpg,3
image_train/0232_c015_00084640_0.jpg,3
image_train/0234_c017_00025770_0.jpg,3
image_train/0233_c013_00069035_0.jpg,4
image_train/0233_c012_00068950_0.jpg,3
image_train/0234_c015_00027020_0.jpg,0
image_train/0234_c014_00029830_0.jpg,3
image_train/0238_c012_00069990_1.jpg,4
image_train/0234_c015_00029875_0.jpg,4
image_train/0234_c015_00024895_0.jpg,4
image_train/0232_c015_00034385_0.jpg,4
image_train/0235_c017_00038095_0.jpg,3
image_train/0235_c009_00046605_0.jpg,4
image_train/0238_c002_00068355_0.jpg,3
image_train/0232_c016_00085095_0.jpg,3
image_train/0235_c002_00043610_0.jpg,4
image_train/0233_c015_00035370_0.jpg,4
image_train/0235_c010_00046020_0.jpg,1
image_train/0234_c017_00032845_1.jpg,3
image_train/0238_c012_00070005_1.jpg,4
image_train/0238_c017_00043985_0.jpg,3
image_train/0238_c016_00073605_0.jpg,3
image_train/0235_c010_00045995_0.jpg,1
image_train/0236_c009_00010610_0.jpg,3
image_train/0235_c007_00047160_0.jpg,2
image_train/0232_c014_00034415_0.jpg,3
image_train/0238_c015_00042905_0.jpg,4
image_train/0234_c016_00034855_0.jpg,3
image_train/0235_c012_00038690_0.jpg,3
image_train/0232_c001_00036595_0.jpg,3
image_train/0233_c005_00027035_2.jpg,4
image_train/0238_c014_00042920_0.jpg,3
image_train/0238_c001_00069465_0.jpg,4
image_train/0232_c012_00082415_0.jpg,4
image_train/0233_c001_00069805_2.jpg,3
image_train/0238_c015_00042900_0.jpg,4
image_train/0234_c014_00027185_0.jpg,1
image_train/0234_c014_00029805_0.jpg,3
image_train/0238_c015_00042910_0.jpg,4
image_train/0232_c001_00081985_0.jpg,4
image_train/0238_c016_00042710_0.jpg,4
image_train/0236_c009_00010605_1.jpg,3
image_train/0230_c016_00073635_0.jpg,4
image_train/0238_c015_00042895_0.jpg,4
image_train/0232_c001_00036575_0.jpg,3
image_train/0238_c002_00046170_0.jpg,4
image_train/0234_c016_00034845_0.jpg,3
image_train/0232_c013_00082305_0.jpg,0
image_train/0232_c014_00034405_0.jpg,3
image_train/0235_c007_00047150_0.jpg,2
image_train/0232_c014_00034410_0.jpg,3
image_train/0236_c009_00010600_1.jpg,3
image_train/0234_c016_00027435_0.jpg,3
image_train/0235_c015_00037125_0.jpg,4
image_train/0238_c001_00069460_0.jpg,4
image_train/0234_c016_00027445_0.jpg,3
image_train/0232_c001_00082015_0.jpg,4
image_train/0235_c001_00040235_0.jpg,0
image_train/0200_c009_00045065_0.jpg,3
image_train/0199_c002_00079045_0.jpg,4
image_train/0200_c009_00045055_0.jpg,3
image_train/0194_c004_00021380_0.jpg,4
image_train/0195_c012_00055320_0.jpg,3
image_train/0199_c017_00076920_0.jpg,3
image_train/0194_c009_00021320_0.jpg,3
image_train/0194_c004_00021385_0.jpg,4
image_train/0199_c019_00076695_0.jpg,4
image_train/0198_c007_00059125_0.jpg,3
image_train/0195_c002_00057475_0.jpg,4
image_train/0199_c013_00077655_0.jpg,4
image_train/0198_c009_00022365_0.jpg,3
image_train/0198_c009_00022360_0.jpg,3
image_train/0200_c004_00045140_0.jpg,4
image_train/0201_c007_00085330_0.jpg,3
image_train/0194_c005_00052830_0.jpg,4
image_train/0201_c007_00085345_0.jpg,3
image_train/0199_c015_00076065_0.jpg,4
image_train/0194_c009_00021305_0.jpg,3
image_train/0201_c007_00057990_0.jpg,3
image_train/0198_c009_00022330_0.jpg,3
image_train/0199_c002_00079025_0.jpg,4
image_train/0199_c015_00076055_0.jpg,4
image_train/0194_c005_00052815_0.jpg,4
image_train/0194_c009_00058345_0.jpg,3
image_train/0194_c005_00052785_0.jpg,4
image_train/0200_c011_00045810_0.jpg,4
image_train/0195_c016_00053640_0.jpg,4
image_train/0194_c007_00052935_0.jpg,2
image_train/0198_c007_00059130_0.jpg,3
image_train/0194_c009_00021275_0.jpg,3
image_train/0200_c004_00045120_0.jpg,4
image_train/0198_c017_00008710_0.jpg,3
image_train/0200_c009_00045045_0.jpg,3
image_train/0200_c004_00045135_0.jpg,4
image_train/0195_c002_00057455_0.jpg,4
image_train/0195_c002_00057465_0.jpg,4
image_train/0201_c002_00049580_0.jpg,4
image_train/0198_c007_00059145_0.jpg,3
image_train/0198_c009_00022350_0.jpg,3
image_train/0198_c009_00022370_0.jpg,3
image_train/0199_c017_00076950_0.jpg,3
image_train/0201_c009_00057335_0.jpg,4
image_train/0195_c017_00054835_0.jpg,3
image_train/0199_c002_00079035_0.jpg,4
image_train/0198_c009_00022335_0.jpg,3
image_train/0200_c004_00026660_0.jpg,3
image_train/0199_c002_00079055_0.jpg,4
image_train/0194_c009_00058340_0.jpg,3
image_train/0194_c009_00058355_0.jpg,3
image_train/0199_c013_00077630_0.jpg,4
image_train/0194_c009_00058335_0.jpg,3
image_train/0195_c002_00057520_0.jpg,4
image_train/0194_c009_00021315_0.jpg,3
image_train/0194_c009_00021280_0.jpg,3
image_train/0199_c013_00077650_0.jpg,4
image_train/0194_c005_00052800_0.jpg,4
image_train/0198_c017_00008630_0.jpg,3
image_train/0200_c006_00045825_0.jpg,4
image_train/0201_c007_00057995_0.jpg,3
image_train/0200_c009_00045060_0.jpg,3
image_train/0200_c004_00026670_0.jpg,3
image_train/0201_c007_00085310_0.jpg,3
image_train/0200_c004_00045145_0.jpg,4
image_train/0194_c009_00021310_0.jpg,3
image_train/0194_c009_00058330_0.jpg,3
image_train/0201_c007_00085320_0.jpg,3
image_train/0195_c012_00055310_0.jpg,3
image_train/0200_c009_00045050_0.jpg,3
image_train/0199_c017_00076960_0.jpg,3
image_train/0201_c002_00049570_0.jpg,4
image_train/0199_c017_00076910_0.jpg,3
image_train/0194_c009_00058350_0.jpg,3
image_train/0199_c017_00076930_0.jpg,3
image_train/0200_c004_00045130_0.jpg,4
image_train/0312_c001_00064245_0.jpg,4
image_train/0305_c001_00086540_0.jpg,3
image_train/0303_c019_00061955_0.jpg,4
image_train/0307_c013_00076545_0.jpg,4
image_train/0312_c001_00064230_0.jpg,4
image_train/0307_c013_00076560_0.jpg,4
image_train/0303_c001_00038930_0.jpg,4
image_train/0302_c016_00062610_0.jpg,4
image_train/0308_c015_00068695_0.jpg,4
image_train/0303_c001_00064805_1.jpg,3
image_train/0303_c012_00062995_1.jpg,3
image_train/0302_c010_00076785_0.jpg,4
image_train/0305_c019_00084580_0.jpg,4
image_train/0307_c016_00073965_0.jpg,4
image_train/0302_c012_00071940_1.jpg,3
image_train/0303_c014_00061180_0.jpg,3
image_train/0302_c016_00062595_0.jpg,4
image_train/0305_c019_00084595_0.jpg,4
image_train/0311_c006_00054915_0.jpg,4
image_train/0301_c007_00014010_0.jpg,2
image_train/0302_c017_00065180_0.jpg,3
image_train/0312_c003_00089120_0.jpg,4
image_train/0312_c002_00061775_0.jpg,3
image_train/0303_c015_00061185_0.jpg,4
image_train/0312_c002_00024135_0.jpg,4
image_train/0301_c007_00014000_0.jpg,2
image_train/0309_c016_00061455_0.jpg,4
image_train/0307_c013_00076555_0.jpg,4
image_train/0303_c017_00062305_0.jpg,3
image_train/0309_c014_00061685_0.jpg,3
image_train/0303_c015_00061190_0.jpg,4
image_train/0303_c012_00062985_1.jpg,3
image_train/0311_c011_00054930_1.jpg,4
image_train/0302_c017_00065140_0.jpg,3
image_train/0303_c016_00042195_0.jpg,3
image_train/0302_c004_00077105_0.jpg,3
image_train/0309_c014_00061700_0.jpg,3
image_train/0304_c015_00024930_0.jpg,0
image_train/0304_c013_00022900_0.jpg,0
image_train/0312_c003_00089130_0.jpg,4
image_train/0304_c012_00023110_0.jpg,4
image_train/0312_c001_00064235_0.jpg,4
image_train/0303_c012_00063010_1.jpg,3
image_train/0304_c012_00023100_0.jpg,4
image_train/0304_c015_00024905_0.jpg,0
image_train/0301_c005_00013890_0.jpg,4
image_train/0312_c001_00064220_0.jpg,4
image_train/0309_c016_00061470_0.jpg,4
image_train/0305_c012_00085430_0.jpg,3
image_train/0311_c004_00054290_0.jpg,4
image_train/0303_c016_00042210_0.jpg,3
image_train/0305_c015_00083780_0.jpg,4
image_train/0303_c017_00062285_0.jpg,3
image_train/0303_c016_00042220_0.jpg,3
image_train/0302_c016_00062615_0.jpg,4
image_train/0309_c015_00061680_0.jpg,4
image_train/0308_c015_00068680_0.jpg,4
image_train/0305_c001_00086510_0.jpg,3
image_train/0311_c006_00054935_1.jpg,4
image_train/0302_c002_00074225_0.jpg,4
image_train/0311_c004_00054300_0.jpg,4
image_train/0301_c009_00003405_0.jpg,3
image_train/0301_c009_00003440_0.jpg,3
image_train/0307_c019_00075345_0.jpg,4
image_train/0311_c006_00054960_0.jpg,4
image_train/0307_c016_00073955_0.jpg,4
image_train/0303_c016_00042225_0.jpg,3
image_train/0302_c004_00077095_0.jpg,3
image_train/0305_c017_00084855_0.jpg,3
image_train/0302_c016_00062605_0.jpg,4
image_train/0303_c013_00063110_0.jpg,4
image_train/0303_c001_00038920_0.jpg,4
image_train/0303_c017_00062295_0.jpg,3
image_train/0302_c002_00074205_0.jpg,4
image_train/0303_c019_00061970_0.jpg,4
image_train/0303_c019_00061975_0.jpg,4
image_train/0312_c002_00024125_0.jpg,4
image_train/0304_c001_00022590_0.jpg,4
image_train/0307_c015_00074350_0.jpg,4
image_train/0301_c009_00003420_0.jpg,3
image_train/0302_c013_00072055_0.jpg,4
image_train/0304_c012_00023140_0.jpg,4
image_train/0303_c015_00040920_0.jpg,3
image_train/0304_c013_00022880_0.jpg,0
image_train/0311_c011_00054970_0.jpg,4
image_train/0304_c001_00022560_0.jpg,4
image_train/0303_c016_00060950_0.jpg,4
image_train/0305_c001_00086520_0.jpg,3
image_train/0305_c017_00084845_0.jpg,3
image_train/0302_c004_00077110_0.jpg,3
image_train/0305_c017_00084825_0.jpg,3
image_train/0307_c019_00075355_0.jpg,4
image_train/0303_c001_00064795_0.jpg,3
image_train/0303_c012_00063030_0.jpg,3
image_train/0304_c001_00022550_0.jpg,4
image_train/0307_c016_00073960_0.jpg,4
image_train/0309_c019_00062420_0.jpg,4
image_train/0307_c016_00073945_0.jpg,4
image_train/0307_c001_00076810_0.jpg,3
image_train/0305_c012_00085440_0.jpg,3
image_train/0304_c012_00023090_0.jpg,4
image_train/0304_c013_00022910_0.jpg,0
image_train/0302_c004_00077115_0.jpg,3
image_train/0303_c012_00063035_0.jpg,3
image_train/0308_c014_00068645_0.jpg,3
image_train/0301_c009_00003385_0.jpg,3
image_train/0303_c016_00060955_0.jpg,4
image_train/0302_c015_00062895_0.jpg,4
image_train/0307_c019_00075365_0.jpg,4
image_train/0302_c016_00062590_0.jpg,4
image_train/0305_c015_00083800_0.jpg,4
image_train/0305_c019_00084570_0.jpg,4
image_train/0309_c015_00061685_0.jpg,4
image_train/0308_c014_00068655_0.jpg,3
image_train/0303_c014_00061185_0.jpg,3
image_train/0303_c001_00038940_0.jpg,4
image_train/0308_c014_00068650_0.jpg,3
image_train/0302_c019_00064545_0.jpg,4
image_train/0302_c019_00064540_0.jpg,4
image_train/0302_c017_00065105_0.jpg,3
image_train/0307_c019_00075360_0.jpg,4
image_train/0302_c016_00062600_0.jpg,4
image_train/0312_c001_00064240_0.jpg,4
image_train/0302_c013_00072035_0.jpg,4
image_train/0312_c001_00081410_0.jpg,3
image_train/0302_c002_00074235_0.jpg,4
image_train/0304_c001_00022580_0.jpg,4
image_train/0305_c017_00084840_0.jpg,3
image_train/0302_c004_00077120_0.jpg,3
image_train/0303_c013_00063120_0.jpg,4
image_train/0305_c017_00084850_0.jpg,3
image_train/0307_c015_00074335_0.jpg,4
image_train/0303_c014_00061170_0.jpg,3
image_train/0307_c013_00076550_0.jpg,4
image_train/0303_c017_00062275_0.jpg,3
image_train/0303_c001_00038950_0.jpg,4
image_train/0312_c002_00024115_0.jpg,4
image_train/0303_c012_00039390_0.jpg,4
image_train/0304_c015_00024915_0.jpg,0
image_train/0309_c015_00061690_0.jpg,4
image_train/0301_c007_00014015_0.jpg,2
image_train/0301_c009_00003455_0.jpg,3
image_train/0307_c001_00076800_0.jpg,3
image_train/0301_c009_00003470_0.jpg,3
image_train/0311_c004_00054295_0.jpg,4
image_train/0312_c001_00064225_0.jpg,4
image_train/0312_c002_00087435_0.jpg,4
image_train/0307_c013_00076535_0.jpg,4
image_train/0311_c006_00054980_0.jpg,4
image_train/0303_c016_00042205_0.jpg,3
image_train/0305_c001_00086530_0.jpg,3
image_train/0305_c019_00084575_0.jpg,4
image_train/0309_c016_00061465_0.jpg,4
image_train/0304_c013_00022890_0.jpg,0
image_train/0303_c013_00063100_0.jpg,4
image_train/0302_c015_00062920_0.jpg,4
image_train/0304_c015_00024920_0.jpg,0
image_train/0304_c012_00023130_0.jpg,4
image_train/0303_c012_00063020_0.jpg,3
image_train/0303_c014_00061160_0.jpg,3
image_train/0302_c017_00065115_0.jpg,3
image_train/0304_c013_00022920_0.jpg,0
image_train/0305_c015_00083775_0.jpg,4
image_train/0302_c013_00072060_0.jpg,4
image_train/0302_c002_00074215_0.jpg,4
image_train/0302_c017_00065215_0.jpg,3
image_train/0303_c016_00060960_0.jpg,4
image_train/0304_c015_00024910_0.jpg,0
image_train/0303_c016_00042215_0.jpg,3
image_train/0311_c011_00054945_1.jpg,4
image_train/0307_c019_00075375_0.jpg,4
image_train/0311_c006_00054950_0.jpg,4
image_train/0302_c004_00077125_0.jpg,3
image_train/0311_c011_00054950_0.jpg,4
image_train/0304_c001_00022570_0.jpg,4
image_train/0301_c007_00013995_0.jpg,2
image_train/0303_c019_00061985_0.jpg,4
image_train/0303_c014_00061165_0.jpg,3
image_train/0304_c012_00023120_0.jpg,4
image_train/0301_c007_00014005_0.jpg,2
image_train/0307_c019_00075370_0.jpg,4
image_train/0303_c017_00062315_0.jpg,3
image_train/0307_c001_00076820_0.jpg,3
image_train/0305_c012_00085410_0.jpg,3
image_train/0303_c012_00039400_0.jpg,4
image_train/0017_c002_00031560_0.jpg,4
image_train/0016_c016_00051150_0.jpg,3
image_train/0016_c012_00049065_0.jpg,4
image_train/0017_c010_00033910_0.jpg,1
image_train/0017_c002_00031580_0.jpg,4
image_train/0017_c002_00031570_0.jpg,4
image_train/0018_c009_00019410_0.jpg,3
image_train/0015_c016_00070985_0.jpg,3
image_train/0019_c003_00007635_0.jpg,3
image_train/0019_c003_00007625_0.jpg,3
image_train/0015_c016_00070975_0.jpg,3
image_train/0018_c015_00025510_0.jpg,0
image_train/0018_c003_00062270_0.jpg,2
image_train/0017_c003_00034405_0.jpg,1
image_train/0018_c009_00062025_0.jpg,3
image_train/0018_c007_00039785_0.jpg,2
image_train/0016_c009_00065025_0.jpg,3
image_train/0015_c017_00000985_0.jpg,1
image_train/0018_c015_00025525_0.jpg,0
image_train/0018_c016_00052300_0.jpg,4
image_train/0018_c009_00062040_0.jpg,3
image_train/0018_c012_00024220_0.jpg,4
image_train/0018_c019_00057105_0.jpg,0
image_train/0016_c009_00065040_0.jpg,3
image_train/0018_c015_00032330_0.jpg,4
image_train/0015_c016_00070980_0.jpg,3
image_train/0018_c007_00039780_0.jpg,2
image_train/0017_c012_00033805_0.jpg,3
image_train/0018_c009_00062020_0.jpg,3
image_train/0018_c003_00062205_0.jpg,3
image_train/0018_c015_00052500_0.jpg,4
image_train/0018_c014_00032255_0.jpg,3
image_train/0018_c006_00038445_0.jpg,0
image_train/0018_c009_00062030_0.jpg,3
image_train/0018_c010_00020145_0.jpg,3
image_train/0018_c019_00057090_0.jpg,0
image_train/0019_c003_00007620_0.jpg,3
image_train/0018_c007_00039770_0.jpg,2
image_train/0018_c015_00025520_0.jpg,0
image_train/0018_c016_00052295_0.jpg,4
image_train/0017_c015_00029535_0.jpg,4
image_train/0017_c012_00033790_0.jpg,3
image_train/0018_c005_00039675_0.jpg,4
image_train/0016_c016_00051210_0.jpg,3
image_train/0016_c009_00065030_0.jpg,3
image_train/0019_c002_00010120_0.jpg,3
image_train/0018_c003_00019630_0.jpg,3
image_train/0017_c010_00033920_0.jpg,1
image_train/0018_c015_00025515_0.jpg,0
image_train/0015_c017_00067300_0.jpg,3
image_train/0018_c002_00036680_0.jpg,4
image_train/0018_c015_00025530_0.jpg,0
image_train/0018_c014_00032280_0.jpg,3
image_train/0016_c009_00065045_0.jpg,3
image_train/0017_c013_00030990_0.jpg,4
image_train/0016_c015_00050640_0.jpg,0
image_train/0015_c016_00070995_0.jpg,3
image_train/0018_c009_00019425_0.jpg,3
image_train/0016_c003_00065255_1.jpg,3
image_train/0017_c015_00029545_0.jpg,4
image_train/0018_c013_00024085_0.jpg,0
image_train/0018_c003_00062250_0.jpg,2
image_train/0015_c016_00071000_0.jpg,3
image_train/0017_c010_00033905_0.jpg,1
image_train/0018_c010_00038570_0.jpg,1
image_train/0018_c003_00039075_0.jpg,1
image_train/0018_c009_00019420_0.jpg,3
image_train/0018_c009_00019430_0.jpg,3
image_train/0016_c016_00051180_0.jpg,3
image_train/0018_c001_00054900_0.jpg,2
image_train/0018_c016_00026510_0.jpg,3
image_train/0016_c003_00065245_1.jpg,3
image_train/0018_c013_00055465_0.jpg,0
image_train/0016_c016_00051185_0.jpg,3
image_train/0018_c003_00019640_0.jpg,3
image_train/0015_c017_00000995_0.jpg,1
image_train/0018_c003_00062240_0.jpg,2
image_train/0017_c010_00033915_0.jpg,1
image_train/0019_c003_00007630_0.jpg,3
image_train/0016_c012_00049060_0.jpg,4
image_train/0018_c003_00019610_0.jpg,3
image_train/0015_c017_00001010_0.jpg,1
image_train/0018_c015_00032320_0.jpg,4
image_train/0016_c015_00050645_0.jpg,0
image_train/0018_c003_00019620_0.jpg,3
image_train/0018_c016_00026505_0.jpg,3
image_train/0018_c003_00062245_0.jpg,2
image_train/0015_c017_00001000_0.jpg,1
image_train/0017_c013_00030975_0.jpg,4
image_train/0018_c009_00062045_0.jpg,3
image_train/0018_c003_00039080_0.jpg,1
image_train/0018_c003_00039060_0.jpg,1
image_train/0018_c004_00019535_0.jpg,4
image_train/0018_c016_00032060_0.jpg,4
image_train/0016_c009_00065020_0.jpg,3
image_train/0018_c014_00032285_0.jpg,3
image_train/0016_c012_00049070_0.jpg,4
image_train/0018_c016_00052280_0.jpg,4
image_train/0017_c012_00033780_0.jpg,3
image_train/0018_c007_00039760_0.jpg,2
image_train/0017_c006_00033805_0.jpg,0
image_train/0016_c012_00049055_0.jpg,4
image_train/0018_c010_00038560_0.jpg,1
image_train/0018_c013_00024070_0.jpg,0
image_train/0017_c013_00031030_0.jpg,4
image_train/0018_c007_00039775_0.jpg,2
image_train/0016_c009_00065035_0.jpg,3
image_train/0018_c009_00062035_0.jpg,3
image_train/0017_c012_00033800_0.jpg,3
image_train/0018_c003_00039085_0.jpg,1
image_train/0016_c003_00065280_1.jpg,3
image_train/0018_c015_00057745_0.jpg,0
image_train/0018_c002_00022370_0.jpg,3
image_train/0017_c004_00034310_0.jpg,3
image_train/0016_c001_00048705_1.jpg,4
image_train/0018_c005_00039680_0.jpg,4
image_train/0016_c003_00065345_0.jpg,3
image_train/0019_c002_00010110_0.jpg,3
image_train/0018_c015_00032310_0.jpg,4
image_train/0015_c017_00001015_0.jpg,1
image_train/0016_c012_00049075_0.jpg,4
image_train/0016_c015_00050625_0.jpg,0
image_train/0018_c003_00039070_0.jpg,1
image_train/0016_c015_00050635_0.jpg,0
image_train/0018_c004_00019530_0.jpg,4
image_train/0018_c010_00038575_0.jpg,1
image_train/0018_c012_00024215_0.jpg,4
image_train/0017_c012_00033775_0.jpg,3
image_train/0018_c010_00038565_0.jpg,1
image_train/0018_c001_00054945_0.jpg,2
image_train/0017_c003_00034435_0.jpg,4
image_train/0017_c012_00033795_0.jpg,3
image_train/0018_c010_00038555_0.jpg,1
image_train/0018_c003_00039055_0.jpg,1
image_train/0018_c009_00019435_0.jpg,3
image_train/0016_c015_00050650_0.jpg,0
image_train/0018_c006_00038455_0.jpg,0
image_train/0018_c019_00057085_0.jpg,0
image_train/0018_c016_00026535_0.jpg,3
image_train/0018_c013_00054045_0.jpg,4
image_train/0018_c002_00022310_0.jpg,0
image_train/0018_c016_00026520_0.jpg,3
image_train/0016_c003_00065295_1.jpg,3
image_train/0016_c016_00051215_0.jpg,3
image_train/0018_c009_00019440_0.jpg,3
image_train/0018_c015_00057765_0.jpg,0
image_train/0016_c016_00051220_0.jpg,3
image_train/0018_c015_00057750_0.jpg,0
image_train/0018_c005_00039690_0.jpg,4
image_train/0018_c002_00036710_0.jpg,4
image_train/0018_c002_00022355_0.jpg,3
image_train/0015_c016_00070990_0.jpg,3
image_train/0016_c012_00049080_0.jpg,4
image_train/0018_c012_00024210_0.jpg,4
image_train/0018_c016_00026515_0.jpg,3
image_train/0018_c004_00019540_0.jpg,4
image_train/0018_c007_00039765_0.jpg,2
image_train/0018_c016_00026480_0.jpg,3
image_train/0538_c012_00048350_0.jpg,4
image_train/0534_c003_00016010_0.jpg,1
image_train/0536_c007_00033120_0.jpg,2
image_train/0537_c010_00060660_0.jpg,1
image_train/0535_c004_00067480_0.jpg,4
image_train/0537_c006_00060485_0.jpg,0
image_train/0536_c001_00028660_0.jpg,0
image_train/0535_c002_00021295_0.jpg,4
image_train/0536_c001_00017390_0.jpg,2
image_train/0536_c004_00032285_0.jpg,3
image_train/0536_c012_00017920_0.jpg,4
image_train/0534_c003_00016020_0.jpg,1
image_train/0533_c014_00032785_0.jpg,3
image_train/0536_c001_00028680_0.jpg,0
image_train/0536_c012_00017935_0.jpg,4
image_train/0535_c005_00023365_0.jpg,4
image_train/0535_c007_00023550_0.jpg,2
image_train/0536_c019_00006665_0.jpg,4
image_train/0536_c003_00032290_0.jpg,1
image_train/0532_c012_00087150_0.jpg,4
image_train/0536_c001_00028650_0.jpg,0
image_train/0536_c013_00017715_0.jpg,0
image_train/0537_c003_00061380_0.jpg,1
image_train/0535_c007_00023575_0.jpg,2
image_train/0533_c014_00032805_0.jpg,3
image_train/0536_c003_00032300_0.jpg,1
image_train/0536_c013_00027725_0.jpg,4
image_train/0538_c002_00045895_0.jpg,3
image_train/0535_c004_00067475_0.jpg,4
image_train/0535_c004_00022645_0.jpg,3
image_train/0535_c010_00022235_0.jpg,1
image_train/0536_c003_00032280_0.jpg,1
image_train/0533_c014_00032800_0.jpg,3
image_train/0536_c002_00029070_1.jpg,4
image_train/0538_c016_00056080_0.jpg,3
image_train/0536_c004_00032235_0.jpg,3
image_train/0535_c006_00022100_1.jpg,0
image_train/0536_c018_00007250_0.jpg,4
image_train/0537_c002_00059195_2.jpg,4
image_train/0534_c003_00015980_0.jpg,1
image_train/0534_c003_00015970_0.jpg,1
image_train/0536_c002_00029050_1.jpg,4
image_train/0536_c001_00028670_0.jpg,0
image_train/0535_c006_00067925_0.jpg,4
image_train/0534_c003_00016000_0.jpg,1
image_train/0535_c004_00067470_0.jpg,4
image_train/0536_c013_00017730_0.jpg,0
image_train/0538_c012_00048340_1.jpg,4
image_train/0536_c018_00013055_0.jpg,3
image_train/0533_c002_00009135_0.jpg,4
image_train/0535_c007_00023570_0.jpg,2
image_train/0536_c003_00032270_0.jpg,1
image_train/0535_c002_00021265_0.jpg,4
image_train/0534_c006_00015065_0.jpg,0
image_train/0530_c019_00072185_0.jpg,4
image_train/0537_c010_00060655_0.jpg,1
image_train/0537_c003_00061390_0.jpg,1
image_train/0537_c006_00060450_0.jpg,0
image_train/0535_c011_00067900_1.jpg,4
image_train/0533_c017_00033650_0.jpg,3
image_train/0535_c004_00022660_0.jpg,3
image_train/0536_c019_00006680_0.jpg,4
image_train/0538_c012_00048375_1.jpg,4
image_train/0536_c006_00031545_1.jpg,0
image_train/0537_c002_00059215_0.jpg,4
image_train/0536_c012_00027665_0.jpg,3
image_train/0532_c001_00086765_1.jpg,4
image_train/0537_c010_00060645_0.jpg,1
image_train/0538_c012_00048365_0.jpg,4
image_train/0538_c016_00056085_0.jpg,3
image_train/0537_c002_00059255_0.jpg,1
image_train/0534_c003_00015990_0.jpg,1
image_train/0536_c018_00007260_0.jpg,4
image_train/0536_c004_00032255_0.jpg,3
image_train/0533_c019_00033455_0.jpg,4
image_train/0534_c002_00014220_0.jpg,4
image_train/0537_c004_00061315_0.jpg,3
image_train/0536_c005_00033025_0.jpg,4
image_train/0533_c014_00032795_0.jpg,3
image_train/0536_c010_00031650_0.jpg,1
image_train/0536_c001_00028690_0.jpg,0
image_train/0530_c019_00072190_0.jpg,4
image_train/0533_c001_00036305_0.jpg,3
image_train/0533_c015_00032800_0.jpg,4
image_train/0534_c006_00015025_1.jpg,0
